2023-08-28 16:18:41.849 [info] [Info  - 4:18:37 PM] (705) Pylance language server 2023.8.40 (pyright 03f79a81) starting
2023-08-28 16:29:32.311 [info] [Info  - 4:29:32 PM] (705) [IDX(5)] Long operation: index execution environment /root (13402ms)
2023-08-28 16:29:32.405 [info] [Info  - 4:29:32 PM] (705) [IDX(5)] Long operation: index packages /root (13546ms)
2023-08-28 16:33:23.965 [info] [Info  - 4:33:23 PM] (705) [FG] Long operation: parsing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:W0sdnNjb2RlLXJlbW90ZQ==.py (6456ms)
2023-08-28 16:33:27.297 [info] [Info  - 4:33:27 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/IPython/display.py (2383ms)
2023-08-28 16:33:27.594 [info] [Info  - 4:33:27 PM] (705) [FG] Long operation: parsing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y116sdnNjb2RlLXJlbW90ZQ==.py (3318ms)
2023-08-28 16:33:27.644 [info] [Info  - 4:33:27 PM] (705) [BG(1)] Long operation: parsing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y140sdnNjb2RlLXJlbW90ZQ==.py (21849ms)
2023-08-28 16:33:27.873 [info] [Info  - 4:33:27 PM] (705) [IDX(6)] Long operation: read stdlib indices (6047ms)
2023-08-28 16:33:32.231 [info] [Info  - 4:33:32 PM] (705) [BG(1)] Long operation: parsing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y116sdnNjb2RlLXJlbW90ZQ==.py (3906ms)
2023-08-28 16:33:35.057 [info] [Info  - 4:33:35 PM] (705) [BG(1)] Long operation: parsing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:W0sdnNjb2RlLXJlbW90ZQ==.py (2089ms)
2023-08-28 16:33:43.550 [info] [Info  - 4:33:43 PM] (705) [BG(1)] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/builtins.pyi (4105ms)
2023-08-28 16:33:44.987 [info] [Info  - 4:33:44 PM] (705) [BG(1)] Long operation: parsing: /usr/local/lib/python3.11/site-packages/IPython/lib/display.py (2230ms)
2023-08-28 16:33:45.178 [info] [Info  - 4:33:45 PM] (705) [BG(1)] Long operation: binding: /usr/local/lib/python3.11/site-packages/IPython/display.py (3887ms)
2023-08-28 16:33:48.990 [info] [Info  - 4:33:48 PM] (705) [BG(1)] Long operation: parsing: /usr/local/lib/python3.11/site-packages/numpy/__init__.pyi (3011ms)
2023-08-28 16:33:55.577 [info] [Info  - 4:33:55 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y140sdnNjb2RlLXJlbW90ZQ==.py (10048ms)
2023-08-28 16:33:55.580 [info] [Info  - 4:33:55 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y140sdnNjb2RlLXJlbW90ZQ==.py (53913ms)
2023-08-28 16:34:05.293 [info] [Info  - 4:34:05 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y136sdnNjb2RlLXJlbW90ZQ==.py (9715ms)
2023-08-28 16:34:05.294 [info] [Info  - 4:34:05 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y136sdnNjb2RlLXJlbW90ZQ==.py (9716ms)
2023-08-28 16:34:07.608 [info] [Info  - 4:34:07 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y134sdnNjb2RlLXJlbW90ZQ==.py (2315ms)
2023-08-28 16:34:07.609 [info] [Info  - 4:34:07 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y134sdnNjb2RlLXJlbW90ZQ==.py (2315ms)
2023-08-28 16:34:08.154 [info] [Info  - 4:34:08 PM] (705) [IDX(6)] Long operation: scan packages /root (49117ms)
2023-08-28 16:34:12.972 [info] [Info  - 4:34:12 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y126sdnNjb2RlLXJlbW90ZQ==.py (2059ms)
2023-08-28 16:34:12.974 [info] [Info  - 4:34:12 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y126sdnNjb2RlLXJlbW90ZQ==.py (2059ms)
2023-08-28 16:34:15.370 [info] [Info  - 4:34:15 PM] (705) [BG(1)] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/utils/__init__.pyi (2833ms)
2023-08-28 16:34:16.971 [info] [Info  - 4:34:16 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y120sdnNjb2RlLXJlbW90ZQ==.py (5364ms)
2023-08-28 16:34:16.973 [info] [Info  - 4:34:16 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y120sdnNjb2RlLXJlbW90ZQ==.py (5366ms)
2023-08-28 16:34:20.880 [info] [Info  - 4:34:20 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X51sdnNjb2RlLXJlbW90ZQ==.py (2337ms)
2023-08-28 16:34:20.883 [info] [Info  - 4:34:20 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X51sdnNjb2RlLXJlbW90ZQ==.py (2337ms)
2023-08-28 16:34:21.792 [info] [Info  - 4:34:21 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:pylancePrefixCell.py (80149ms)
2023-08-28 16:34:30.057 [info] [Info  - 4:34:30 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X32sdnNjb2RlLXJlbW90ZQ==.py (3042ms)
2023-08-28 16:34:30.058 [info] [Info  - 4:34:30 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X32sdnNjb2RlLXJlbW90ZQ==.py (3043ms)
2023-08-28 16:34:31.186 [info] [Info  - 4:34:31 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:pylancePrefixCell.py (9039ms)
2023-08-28 16:40:00.014 [info] [Info  - 4:40:00 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/seaborn/utils.py (2911ms)
2023-08-28 16:40:08.483 [info] [Info  - 4:40:08 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/seaborn/__init__.py (11700ms)
2023-08-28 16:58:34.810 [info] [Info  - 4:58:34 PM] (705) [BG(1)] Long operation: getSemanticTokens delta previousResultId:1693241843446 at /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X42sdnNjb2RlLXJlbW90ZQ==.py (19171ms)
2023-08-28 16:58:45.935 [info] [Info  - 4:58:45 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X32sdnNjb2RlLXJlbW90ZQ==.py (2841ms)
2023-08-28 16:58:45.936 [info] [Info  - 4:58:45 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X32sdnNjb2RlLXJlbW90ZQ==.py (2842ms)
2023-08-28 16:58:52.779 [info] [Info  - 4:58:52 PM] (705) [BG(1)] Long operation: checking: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X10sdnNjb2RlLXJlbW90ZQ==.py (3663ms)
2023-08-28 16:58:52.799 [info] [Info  - 4:58:52 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:X10sdnNjb2RlLXJlbW90ZQ==.py (3663ms)
2023-08-28 16:58:52.801 [info] [Info  - 4:58:52 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:pylancePrefixCell.py (16481ms)
2023-08-28 16:59:02.859 [info] [Info  - 4:59:02 PM] (705) Starting service instance "root"
2023-08-28 16:59:06.178 [info] [Info  - 4:59:06 PM] (705) [BG(1)] Long operation: analyzing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:pylancePrefixCell.py (3289ms)
2023-08-28 16:59:07.053 [info] [Info  - 4:59:07 PM] (705) Setting pythonPath for service "root": "/usr/local/bin/python"
2023-08-28 16:59:07.214 [info] [Warn  - 4:59:07 PM] (705) stubPath /root/typings is not a valid directory.
2023-08-28 16:59:26.708 [info] [Info  - 4:59:26 PM] (705) Assuming Python version 3.11
2023-08-28 17:00:02.224 [info] [Info  - 5:00:02 PM] (705) Found 1 source file
2023-08-28 17:00:15.660 [info] [Info  - 5:00:15 PM] (705) [BG(7)] Long operation: parsing: /root/code/main.py (4981ms)
2023-08-28 17:00:17.823 [info] [Info  - 5:00:17 PM] (705) [BG(7)] Long operation: indexing: /root/code/main.py (7147ms)
2023-08-28 17:03:07.228 [info] [Info  - 5:03:07 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/builtins.pyi (19839ms)
2023-08-28 17:03:09.894 [info] [Info  - 5:03:09 PM] (705) [FG] Long operation: binding: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/builtins.pyi (2665ms)
2023-08-28 17:03:17.113 [info] [Info  - 5:03:17 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/types.pyi (3528ms)
2023-08-28 17:03:24.151 [info] [Info  - 5:03:24 PM] (705) [FG] Long operation: binding: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/types.pyi (7038ms)
2023-08-28 17:03:28.441 [info] [Info  - 5:03:28 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/io.pyi (2079ms)
2023-08-28 17:03:32.956 [info] [Info  - 5:03:32 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/typing.pyi (4161ms)
2023-08-28 17:03:43.460 [info] [Info  - 5:03:43 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/importlib/abc.pyi (6260ms)
2023-08-28 17:03:47.603 [info] [Info  - 5:03:47 PM] (705) [FG] Long operation: binding: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/codecs.pyi (2089ms)
2023-08-28 17:03:56.131 [info] [Info  - 5:03:56 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/pandas/__init__.pyi (2035ms)
2023-08-28 17:04:10.321 [info] [Info  - 5:04:10 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/pandas/core/api.pyi (2285ms)
2023-08-28 17:04:38.667 [info] [Info  - 5:04:38 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/seaborn/colors/__init__.py (17766ms)
2023-08-28 17:04:45.212 [info] [Info  - 5:04:45 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/seaborn/external/appdirs.py (2169ms)
2023-08-28 17:04:49.730 [info] [Info  - 5:04:49 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/scipy/stats/distributions.py (2223ms)
2023-08-28 17:04:52.506 [info] [Info  - 5:04:52 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/scipy/stats/__init__.py (6102ms)
2023-08-28 17:05:04.746 [info] [Info  - 5:05:04 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/scipy/cluster/hierarchy.py (2606ms)
2023-08-28 17:05:12.991 [info] [Info  - 5:05:12 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/scipy/sparse/__init__.py (4533ms)
2023-08-28 17:05:18.166 [info] [Info  - 5:05:18 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/utils/__init__.pyi (5002ms)
2023-08-28 17:05:20.792 [info] [Info  - 5:05:20 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/utils/validation.pyi (2624ms)
2023-08-28 17:05:23.052 [info] [Info  - 5:05:23 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/utils/_estimator_html_repr.pyi (2059ms)
2023-08-28 17:05:30.850 [info] [Info  - 5:05:30 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/packaging/version.py (3776ms)
2023-08-28 17:05:35.608 [info] [Info  - 5:05:35 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/xml/dom/minidom.pyi (2496ms)
2023-08-28 17:05:38.488 [info] [Info  - 5:05:38 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/ast.pyi (2194ms)
2023-08-28 17:05:53.514 [info] [Info  - 5:05:53 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/traitlets/traitlets.py (10160ms)
2023-08-28 17:05:53.850 [info] [Info  - 5:05:53 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/traitlets/__init__.py (10499ms)
2023-08-28 17:06:27.930 [info] [Info  - 5:06:27 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/pandas/_libs/tslibs/nattype.pyi (2071ms)
2023-08-28 17:06:32.986 [info] [Info  - 5:06:32 PM] (705) [IDX(8)] Long operation: read stdlib indices (13280ms)
2023-08-28 17:06:38.690 [info] [Info  - 5:06:38 PM] (705) [IDX(8)] Long operation: scan packages /root (71602ms)
2023-08-28 17:06:40.190 [info] [Info  - 5:06:40 PM] (705) [BG(1)] Long operation: parsing: /root/code/ML_Car_prediction.ipynb:pylance-notebook-cell:Y140sdnNjb2RlLXJlbW90ZQ==.py (7202ms)
2023-08-28 17:06:46.270 [info] [Info  - 5:06:46 PM] (705) [BG(1)] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/builtins.pyi (3196ms)
2023-08-28 17:06:53.838 [info] [Info  - 5:06:53 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/builtins.pyi (5363ms)
2023-08-28 17:06:58.485 [info] [Info  - 5:06:58 PM] (705) [FG] Long operation: binding: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/builtins.pyi (4645ms)
2023-08-28 17:07:06.896 [info] [Info  - 5:07:06 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/collections/__init__.pyi (2006ms)
2023-08-28 17:07:21.273 [info] [Info  - 5:07:21 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/numpy/__init__.pyi (4574ms)
2023-08-28 17:07:23.909 [info] [Info  - 5:07:23 PM] (705) [FG] Long operation: binding: /usr/local/lib/python3.11/site-packages/numpy/__init__.pyi (2635ms)
2023-08-28 17:07:37.041 [info] [Info  - 5:07:37 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/IPython/core/interactiveshell.py (7490ms)
2023-08-28 17:07:45.983 [info] [Info  - 5:07:45 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/pandas/core/api.pyi (3623ms)
2023-08-28 17:07:54.350 [info] [Info  - 5:07:54 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/seaborn/utils.py (2273ms)
2023-08-28 17:08:07.379 [info] [Info  - 5:08:07 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/matplotlib/__init__.pyi (3853ms)
2023-08-28 17:08:39.230 [info] [Info  - 5:08:39 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/itertools.pyi (27430ms)
2023-08-28 17:08:58.450 [info] [Info  - 5:08:58 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stdlib/_winapi.pyi (2022ms)
2023-08-28 17:09:05.229 [info] [Info  - 5:09:05 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/numpy/core/defchararray.pyi (2958ms)
2023-08-28 17:09:31.005 [info] [Info  - 5:09:31 PM] (705) [FG] Long operation: parsing: /usr/local/lib/python3.11/site-packages/IPython/core/completer.py (13243ms)
2023-08-28 17:09:34.801 [info] [Info  - 5:09:34 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/model_selection/_search_successive_halving.pyi (5126ms)
2023-08-28 17:09:55.714 [info] [Info  - 5:09:55 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/metrics/pairwise.pyi (3113ms)
2023-08-28 17:10:00.890 [info] [Info  - 5:10:00 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/sklearn/metrics/_plot/confusion_matrix.pyi (3941ms)
2023-08-28 17:10:09.603 [info] [Info  - 5:10:09 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/pandas/core/reshape/melt.pyi (3115ms)
2023-08-28 17:10:14.809 [info] [Info  - 5:10:14 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/bundled/stubs/pandas/core/computation/pytables.pyi (3043ms)
2023-08-28 17:10:29.396 [info] [Info  - 5:10:29 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stubs/pywin32/win32com/shell/__init__.pyi (6401ms)
2023-08-28 17:10:35.473 [info] [Info  - 5:10:35 PM] (705) [FG] Long operation: parsing: /root/.vscode-server/extensions/ms-python.vscode-pylance-2023.8.40/dist/typeshed-fallback/stubs/pywin32/win32comext/shell/shell.pyi (5211ms)
